HOUSEHOLD_KEY,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO
30,30000000409,2021-01-15,1030,2,6.11,300,0.0,1784,3
30,30000000410,2021-12-16,1013,3,28.99,400,0.0,1082,50
55,30000000410,2021-07-10,1026,2,9.47,500,0.0,1029,28
66,30000000410,2021-12-04,1011,4,38.75,500,0.0,1983,49
42,30000000411,2021-07-24,1044,4,55.73,300,0.0,1962,30
26,30000000411,2021-01-30,1035,4,31.69,300,3.17,1449,5
17,30000000411,2021-07-05,1027,3,26.77,500,0.0,1104,27
88,30000000412,2021-07-21,1013,2,2.37,500,0.0,979,29
33,30000000412,2021-09-24,1011,3,22.91,300,2.29,1784,39
21,30000000412,2021-06-07,1034,3,18.76,300,0.0,1602,23
68,30000000413,2021-06-15,1006,1,9.52,300,0.0,998,24
55,30000000413,2021-03-05,1042,2,14.81,500,0.0,1191,10
38,30000000413,2021-09-02,1006,1,10.16,500,0.0,942,35
46,30000000414,2021-12-03,1020,2,18.16,400,0.0,2148,49
96,30000000414,2021-10-15,1016,4,13.31,400,0.0,1696,42
89,30000000414,2021-12-08,1041,3,19.54,500,0.0,1665,49
70,30000000415,2021-05-08,1009,2,19.56,500,0.0,2112,19
64,30000000415,2021-08-14,1023,2,13.96,500,0.0,1412,33
53,30000000415,2021-01-24,1008,4,35.35,400,0.0,854,4
37,30000000416,2021-09-04,1042,4,4.3,400,0.0,1146,36
95,30000000416,2021-12-05,1018,3,19.06,300,0.0,1223,49
93,30000000416,2021-07-27,1008,3,20.55,300,0.0,1963,30
91,30000000417,2021-12-30,1040,3,3.33,300,0.0,1659,52
92,30000000417,2021-02-21,1015,3,12.71,400,0.0,1008,8
30,30000000417,2021-08-05,1020,4,22.77,300,0.0,901,31
76,30000000418,2021-07-21,1026,3,3.35,400,0.0,1746,29
68,30000000418,2021-07-06,1027,2,10.23,500,0.0,1077,27
67,30000000418,2021-12-30,1020,3,33.04,500,0.0,2096,52
21,30000000419,2021-11-04,1028,3,23.39,400,0.0,1154,44
35,30000000419,2021-01-25,1006,1,7.32,500,0.0,1024,4
21,30000000419,2021-02-04,1030,2,17.13,300,0.0,1080,5
80,30000000420,2021-06-13,1005,3,6.4,400,0.64,953,24
31,30000000420,2021-10-27,1036,3,42.24,400,0.0,1357,43
38,30000000420,2021-08-28,1029,1,2.1,300,0.0,2019,35
91,30000000421,2021-10-30,1020,4,35.54,500,3.55,1402,44
70,30000000421,2021-11-15,1012,4,39.31,300,0.0,1347,46
74,30000000421,2021-02-02,1017,3,22.1,400,0.0,1332,5
5,30000000422,2021-08-27,1046,3,18.31,300,0.0,1221,35
46,30000000422,2021-01-14,1018,2,18.9,400,0.0,1119,2
91,30000000422,2021-01-08,1020,3,23.75,300,2.38,1136,2
95,30000000423,2021-02-22,1022,4,13.62,300,0.0,1257,8
44,30000000423,2021-10-26,1044,2,12.04,300,0.0,1932,43
34,30000000423,2021-06-05,1031,4,26.43,500,0.0,1262,23
53,30000000424,2021-12-02,1040,4,12.47,400,1.25,920,48
18,30000000424,2021-01-21,1010,2,9.7,500,0.0,1176,3
41,30000000424,2021-05-30,1047,3,6.79,400,0.68,2135,22
90,30000000425,2021-02-28,1025,4,18.43,300,0.0,1396,9
50,30000000425,2021-11-12,1018,2,6.42,500,0.0,2069,46
91,30000000425,2021-12-11,1006,4,8.22,300,0.0,1171,50
28,30000000426,2021-02-17,1023,4,32.14,300,0.0,1084,7
21,30000000426,2021-06-10,1008,4,31.69,400,3.17,980,23
89,30000000426,2021-04-19,1019,3,11.63,400,0.0,1546,16
14,30000000427,2021-03-21,1040,3,37.75,500,0.0,2191,12
49,30000000427,2021-08-15,1005,2,17.84,400,0.0,1928,33
14,30000000427,2021-01-27,1003,2,14.53,400,0.0,1267,4
29,30000000428,2021-01-15,1008,2,21.07,300,0.0,1325,3
32,30000000428,2021-06-10,1023,2,18.36,300,1.84,1880,23
94,30000000428,2021-08-31,1029,2,2.53,500,0.0,2036,35
63,30000000429,2021-09-18,1019,2,11.01,400,1.1,1073,38
6,30000000429,2021-02-19,1043,2,2.6,400,0.0,823,8
97,30000000429,2021-12-20,1013,3,3.94,500,0.0,1350,51
68,30000000430,2021-08-21,1010,2,13.9,500,0.0,1974,34
48,30000000430,2021-07-26,1008,2,11.29,400,0.0,814,30
54,30000000430,2021-02-19,1010,3,14.33,500,1.43,1648,8
26,30000000431,2021-10-31,1034,3,22.95,300,0.0,1283,44
28,30000000431,2021-04-12,1010,4,37.32,300,0.0,1970,15
7,30000000431,2021-02-02,1050,3,17.51,300,0.0,1812,5
95,30000000432,2021-10-24,1029,4,35.95,400,0.0,1224,43
62,30000000432,2021-08-29,1021,3,8.15,500,0.0,1216,35
31,30000000432,2021-12-24,1025,3,32.43,300,0.0,1352,52
76,30000000433,2021-06-23,1015,2,19.87,300,1.99,2136,25
85,30000000433,2021-08-20,1017,4,33.24,500,3.32,2182,34
12,30000000433,2021-02-10,1036,2,7.64,400,0.0,1555,6
66,30000000434,2021-03-30,1012,4,49.92,300,0.0,1458,13
30,30000000434,2021-02-17,1017,4,16.63,300,0.0,1012,7
3,30000000434,2021-07-11,1031,2,12.81,500,0.0,1233,28
74,30000000435,2021-12-12,1019,3,21.17,500,0.0,1353,50
58,30000000435,2021-07-28,1047,2,16.6,400,0.0,1291,30
33,30000000435,2021-07-20,1050,3,23.41,300,0.0,1900,29
87,30000000436,2021-03-22,1017,3,11.16,400,0.0,847,12
42,30000000436,2021-05-22,1032,3,40.4,300,4.04,1024,21
88,30000000436,2021-02-21,1024,3,14.01,300,0.0,1191,8
48,30000000437,2021-06-11,1033,3,31.11,500,0.0,1852,24
93,30000000437,2021-06-13,1021,2,2.17,300,0.0,2192,24
27,30000000437,2021-09-26,1042,2,18.93,400,0.0,1893,39
60,30000000438,2021-05-11,1019,1,5.61,400,0.56,1528,19
15,30000000438,2021-04-22,1041,2,11.36,300,0.0,803,16
78,30000000438,2021-08-27,1048,3,7.57,400,0.0,846,35
37,30000000439,2021-07-10,1013,4,19.62,300,0.0,1468,28
34,30000000439,2021-04-05,1041,2,8.54,400,0.0,1070,14
38,30000000439,2021-01-08,1037,2,27.16,400,0.0,1561,2
3,30000000440,2021-08-20,1025,1,3.32,400,0.0,911,34
45,30000000440,2021-11-15,1013,3,5.12,400,0.0,1469,46
88,30000000440,2021-11-21,1049,2,3.78,300,0.0,1205,47
27,30000000441,2021-03-10,1025,1,2.11,500,0.0,969,10
13,30000000441,2021-04-09,1020,4,19.68,300,0.0,1100,15
30,30000000441,2021-01-19,1015,3,29.92,400,0.0,1751,3
20,30000000442,2021-02-17,1028,3,13.18,300,0.0,1261,7
72,30000000442,2021-04-03,1032,3,9.11,400,0.0,1359,14
98,30000000442,2021-12-06,1019,1,5.72,500,0.0,894,49
7,30000000443,2021-03-11,1008,3,10.73,500,0.0,1857,10
98,30000000443,2021-02-19,1025,1,5.66,400,0.57,1477,8
76,30000000443,2021-03-08,1006,3,15.57,300,0.0,1057,10
80,30000000444,2021-07-15,1018,3,12.54,400,0.0,1698,28
99,30000000444,2021-07-01,1036,2,12.32,500,0.0,1341,26
93,30000000444,2021-05-01,1008,4,22.79,300,0.0,965,18
26,30000000445,2021-04-18,1046,4,6.46,400,0.0,1299,16
89,30000000445,2021-04-17,1014,3,24.96,300,2.5,1024,16
50,30000000445,2021-10-30,1024,4,25.6,400,0.0,2002,44
4,30000000446,2021-02-12,1002,3,28.24,500,0.0,1006,7
25,30000000446,2021-04-29,1020,1,2.08,400,0.0,1092,17
4,30000000446,2021-02-26,1007,3,4.56,400,0.0,1995,9
97,30000000447,2021-01-24,1050,3,24.17,500,0.0,1264,4
66,30000000447,2021-05-06,1034,2,27.95,300,0.0,1977,18
9,30000000447,2021-03-10,1016,4,7.9,300,0.0,1440,10
35,30000000448,2021-08-12,1039,2,17.62,300,0.0,1084,32
84,30000000448,2021-02-02,1002,2,17.32,300,0.0,958,5
49,30000000448,2021-01-20,1003,2,9.31,400,0.93,1062,3
57,30000000449,2021-09-20,1033,4,26.06,300,0.0,1865,38
67,30000000449,2021-06-14,1039,3,38.09,500,3.81,1013,24
49,30000000449,2021-10-31,1034,1,2.52,500,0.0,2025,44
67,30000000450,2021-06-19,1045,2,20.26,300,0.0,1556,25
16,30000000450,2021-12-03,1019,3,32.72,500,3.27,2121,49
81,30000000450,2021-11-09,1049,4,20.97,300,0.0,1799,45
2,30000000451,2021-07-07,1040,2,15.39,500,0.0,1918,27
3,30000000451,2021-01-24,1040,2,12.48,500,0.0,1429,4
15,30000000451,2021-03-31,1005,2,15.95,400,0.0,1466,13
58,30000000452,2021-04-23,1024,2,12.54,500,0.0,1284,17
41,30000000452,2021-07-31,1041,3,27.32,400,0.0,2189,31
79,30000000452,2021-08-08,1015,3,4.2,300,0.0,1393,32
40,30000000453,2021-01-07,1038,1,3.62,400,0.0,1802,1
23,30000000453,2021-11-07,1013,1,5.71,400,0.57,1666,45
12,30000000453,2021-01-02,1045,4,15.89,500,1.59,1680,1
17,30000000454,2021-01-30,1029,3,14.18,500,0.0,1176,5
58,30000000454,2021-03-23,1021,2,13.35,500,1.33,1700,12
46,30000000454,2021-01-02,1028,1,4.67,400,0.0,1484,1
28,30000000455,2021-10-11,1007,3,3.73,400,0.0,1616,41
58,30000000455,2021-12-23,1013,2,2.26,300,0.23,2082,51
75,30000000455,2021-06-11,1036,1,6.38,400,0.64,1235,24
98,30000000456,2021-10-31,1032,2,9.46,400,0.0,1393,44
91,30000000456,2021-11-21,1015,4,5.32,300,0.0,1110,47
8,30000000456,2021-12-13,1020,3,4.35,300,0.0,1503,50
42,30000000457,2021-04-12,1042,3,25.15,300,0.0,1394,15
62,30000000457,2021-08-24,1046,4,59.17,300,0.0,888,34
3,30000000457,2021-03-12,1007,1,6.84,400,0.0,1261,11
14,30000000458,2021-01-19,1031,2,18.57,400,0.0,1680,3
53,30000000458,2021-04-21,1011,3,25.72,500,0.0,1580,16
40,30000000458,2021-10-15,1008,2,2.36,500,0.24,1781,42
95,30000000459,2021-11-25,1043,3,21.91,400,0.0,1619,47
77,30000000459,2021-09-14,1011,3,44.47,400,0.0,1901,37
77,30000000459,2021-12-09,1004,4,13.17,400,1.32,1289,49
84,30000000460,2021-05-13,1022,3,27.42,300,0.0,1241,19
26,30000000460,2021-03-03,1037,4,15.16,500,0.0,939,9
49,30000000460,2021-12-21,1012,2,11.61,400,0.0,1184,51
19,30000000461,2021-03-22,1022,4,33.26,500,0.0,1496,12
94,30000000461,2021-10-15,1028,3,5.56,400,0.56,1319,42
44,30000000461,2021-01-10,1043,2,11.2,400,0.0,2070,2
70,30000000462,2021-07-30,1012,4,26.46,500,0.0,997,31
20,30000000462,2021-01-19,1044,3,23.76,500,0.0,1195,3
13,30000000462,2021-01-02,1019,4,20.64,500,0.0,1716,1
27,30000000463,2021-01-26,1007,2,12.1,300,1.21,2163,4
60,30000000463,2021-11-10,1001,2,25.11,400,0.0,2077,45
59,30000000463,2021-05-20,1032,2,18.29,300,0.0,1459,20
98,30000000464,2021-12-01,1014,1,2.37,300,0.0,1236,48
91,30000000464,2021-12-27,1014,3,7.61,500,0.0,1232,52
3,30000000464,2021-09-20,1050,1,9.71,500,0.0,1156,38
3,30000000465,2021-07-20,1018,1,2.39,300,0.24,1316,29
9,30000000465,2021-08-16,1047,3,18.9,400,1.89,1433,33
46,30000000465,2021-08-28,1027,1,1.37,400,0.0,1283,35
89,30000000466,2021-02-27,1022,3,27.16,300,0.0,1656,9
7,30000000466,2021-09-23,1031,4,15.44,300,0.0,1077,38
32,30000000466,2021-12-05,1048,2,15.41,300,0.0,1128,49
32,30000000467,2021-04-05,1034,2,16.08,400,0.0,1951,14
14,30000000467,2021-10-29,1047,1,7.16,500,0.0,2062,44
46,30000000467,2021-09-10,1038,2,18.85,500,1.89,1673,37
64,30000000468,2021-11-16,1049,2,12.44,400,0.0,1988,46
100,30000000468,2021-08-13,1045,2,2.27,500,0.0,1039,33
25,30000000468,2021-03-25,1004,2,9.38,400,0.0,1731,12
73,30000000469,2021-05-09,1017,4,29.37,300,2.94,1740,19
100,30000000469,2021-11-22,1037,3,5.57,500,0.0,1135,47
44,30000000469,2021-12-16,1004,1,5.21,500,0.0,1259,50
29,30000000470,2021-01-17,1015,1,13.65,300,1.37,1556,3
11,30000000470,2021-11-20,1022,2,3.73,300,0.37,1596,47
26,30000000470,2021-03-28,1005,4,8.26,400,0.83,835,13
69,30000000471,2021-04-05,1011,2,29.27,400,0.0,1019,14
43,30000000471,2021-04-11,1016,4,21.68,500,0.0,1396,15
14,30000000471,2021-03-29,1034,1,3.42,300,0.0,2104,13
41,30000000472,2021-01-09,1009,3,22.78,300,2.28,1003,2
57,30000000472,2021-03-29,1031,2,12.06,300,0.0,1578,13
40,30000000472,2021-11-26,1042,2,7.02,300,0.0,1184,48
6,30000000473,2021-03-27,1033,3,17.49,500,1.75,802,13
56,30000000473,2021-09-24,1033,3,7.22,500,0.0,1205,39
37,30000000473,2021-09-29,1017,3,25.01,500,0.0,1215,39
30,30000000474,2021-05-20,1004,4,35.02,500,0.0,1711,20
45,30000000474,2021-02-27,1027,3,19.08,500,0.0,1303,9
100,30000000474,2021-08-06,1013,4,28.72,400,0.0,1081,32
79,30000000475,2021-05-04,1048,4,13.97,300,0.0,1793,18
72,30000000475,2021-12-02,1010,4,13.99,400,0.0,2158,48
78,30000000475,2021-08-11,1015,2,16.33,300,0.0,1941,32
54,30000000476,2021-03-06,1017,2,15.84,300,1.58,1028,10
66,30000000476,2021-01-31,1034,4,44.24,500,0.0,1609,5
94,30000000476,2021-08-01,1009,4,23.24,400,0.0,922,31
22,30000000477,2021-12-27,1008,2,2.1,500,0.21,2118,52
91,30000000477,2021-02-15,1035,4,29.34,300,0.0,968,7
15,30000000477,2021-03-31,1010,2,13.2,300,0.0,1159,13
52,30000000478,2021-01-26,1032,2,11.02,500,0.0,2061,4
88,30000000478,2021-05-08,1046,3,15.02,500,0.0,1698,19
31,30000000478,2021-03-22,1018,3,27.51,300,0.0,1017,12
32,30000000479,2021-09-29,1006,2,7.49,300,0.0,1983,39
45,30000000479,2021-09-27,1036,4,14.35,300,0.0,1004,39
43,30000000479,2021-02-08,1019,2,3.03,300,0.0,2059,6
33,30000000480,2021-08-04,1027,3,19.74,500,0.0,1874,31
1,30000000480,2021-03-10,1016,2,18.62,300,0.0,1911,10
49,30000000480,2021-06-29,1012,1,8.35,500,0.0,1589,26
8,30000000481,2021-05-16,1008,2,4.41,400,0.44,1301,20
39,30000000481,2021-03-31,1025,4,38.58,500,0.0,1803,13
1,30000000481,2021-11-07,1012,3,24.08,500,0.0,1128,45
16,30000000482,2021-10-18,1015,4,10.29,500,0.0,1891,42
72,30000000482,2021-09-08,1006,3,16.17,400,0.0,1796,36
62,30000000482,2021-03-02,1022,2,29.86,300,0.0,939,9
7,30000000483,2021-04-19,1047,3,19.07,300,0.0,805,16
31,30000000483,2021-04-25,1013,2,26.48,300,0.0,1463,17
34,30000000483,2021-08-06,1035,3,19.2,400,1.92,944,32
10,30000000484,2021-09-15,1001,3,17.65,500,0.0,946,37
30,30000000484,2021-07-25,1019,2,19.66,300,0.0,1274,30
57,30000000484,2021-07-19,1027,4,35.93,500,0.0,914,29
70,30000000485,2021-09-04,1017,2,10.97,300,1.1,1867,36
39,30000000485,2021-09-11,1039,2,13.24,500,0.0,2056,37
4,30000000485,2021-12-09,1035,3,16.73,300,0.0,1465,49
86,30000000486,2021-12-21,1050,2,7.8,300,0.0,2085,51
75,30000000486,2021-08-07,1019,1,3.41,500,0.34,1415,32
84,30000000486,2021-02-06,1003,3,14.07,400,0.0,1347,6
94,30000000487,2021-12-28,1041,2,10.42,400,0.0,1720,52
48,30000000487,2021-10-22,1049,4,7.11,300,0.71,1328,43
51,30000000487,2021-06-12,1029,3,5.29,500,0.53,804,24
43,30000000488,2021-03-25,1005,2,18.82,500,0.0,1544,12
23,30000000488,2021-11-19,1005,1,7.23,300,0.72,1139,47
49,30000000488,2021-08-14,1032,1,8.1,500,0.0,1822,33
41,30000000489,2021-06-22,1035,3,20.24,400,0.0,974,25
85,30000000489,2021-04-23,1047,4,21.64,300,0.0,963,17
6,30000000489,2021-06-07,1013,3,24.97,500,0.0,996,23
58,30000000490,2021-05-01,1033,4,6.78,500,0.0,1788,18
54,30000000490,2021-08-31,1025,3,12.35,500,1.24,2000,35
90,30000000490,2021-11-19,1046,3,26.79,500,0.0,1694,47
66,30000000491,2021-02-27,1025,3,17.96,300,0.0,1903,9
29,30000000491,2021-08-16,1049,2,22.15,300,0.0,921,33
96,30000000491,2021-04-28,1018,4,14.62,500,0.0,889,17
50,30000000492,2021-10-08,1045,3,29.02,500,0.0,941,41
23,30000000492,2021-09-21,1043,2,8.45,300,0.84,1998,38
60,30000000492,2021-04-03,1021,2,23.31,400,0.0,1411,14
7,30000000493,2021-12-29,1015,4,5.68,400,0.0,1137,52
54,30000000493,2021-11-21,1012,4,18.92,500,0.0,1873,47
2,30000000493,2021-10-21,1047,3,8.47,300,0.0,1813,42
74,30000000494,2021-07-19,1010,4,28.2,300,0.0,1649,29
6,30000000494,2021-09-06,1036,3,29.23,400,0.0,1252,36
68,30000000494,2021-03-23,1046,2,2.48,500,0.0,1398,12
29,30000000495,2021-06-04,1029,2,13.45,300,0.0,1671,23
90,30000000495,2021-11-12,1046,3,28.19,300,0.0,1857,46
8,30000000495,2021-04-26,1028,4,20.13,300,0.0,1303,17
93,30000000496,2021-10-05,1019,2,13.89,400,0.0,1403,40
49,30000000496,2021-08-02,1028,1,1.25,400,0.0,1625,31
29,30000000496,2021-02-07,1004,2,6.35,400,0.0,1752,6
48,30000000497,2021-04-17,1008,4,42.41,300,4.24,1158,16
26,30000000497,2021-12-17,1041,4,10.28,300,1.03,1577,51
82,30000000497,2021-12-25,1017,4,46.29,300,4.63,1175,52
22,30000000498,2021-06-15,1049,3,11.86,300,0.0,1909,24
11,30000000498,2021-03-21,1008,4,38.21,500,3.82,1181,12
42,30000000498,2021-09-14,1027,4,31.37,300,0.0,1206,37
23,30000000499,2021-05-04,1029,1,3.96,300,0.0,1550,18
41,30000000499,2021-04-08,1016,3,27.43,400,2.74,1156,14
36,30000000499,2021-03-11,1022,1,6.8,400,0.0,968,10
94,30000000500,2021-10-14,1031,3,12.42,500,1.24,1039,41
55,30000000500,2021-12-06,1049,2,10.23,300,0.0,1334,49
10,30000000500,2021-11-28,1006,5,17.0,500,0.0,1801,48
32,30000000501,2021-06-28,1021,1,2.23,300,0.0,1558,26
23,30000000501,2021-05-26,1031,2,8.98,300,0.0,2128,21
65,30000000501,2021-04-03,1042,3,9.23,300,0.0,2069,14
57,30000000502,2021-05-13,1026,3,18.62,300,0.0,937,19
52,30000000502,2021-07-09,1011,2,17.31,500,0.0,881,28
2,30000000502,2021-04-15,1044,4,7.47,500,0.0,2010,15
35,30000000503,2021-12-20,1027,1,6.81,500,0.0,1539,51
55,30000000503,2021-11-09,1028,1,4.35,400,0.0,1279,45
69,30000000503,2021-09-15,1046,1,8.61,500,0.0,1942,37
11,30000000504,2021-04-14,1027,3,26.99,300,2.7,1131,15
33,30000000504,2021-06-11,1008,3,16.81,400,0.0,974,24
77,30000000504,2021-12-05,1048,3,27.75,300,0.0,1990,49
6,30000000505,2021-12-04,1003,3,26.06,400,0.0,1268,49
8,30000000505,2021-06-13,1003,4,14.94,400,0.0,1532,24
74,30000000505,2021-11-14,1050,3,5.4,300,0.54,1701,46
25,30000000506,2021-10-12,1036,2,7.3,300,0.0,839,41
67,30000000506,2021-04-25,1005,3,6.67,400,0.67,1516,17
66,30000000506,2021-09-19,1037,2,29.88,300,0.0,1311,38
34,30000000507,2021-10-06,1032,3,11.3,400,0.0,1306,40
30,30000000507,2021-03-03,1045,4,15.06,300,0.0,2150,9
98,30000000507,2021-12-15,1043,2,18.49,300,0.0,938,50
6,30000000508,2021-01-10,1012,4,20.6,300,0.0,2093,2
39,30000000508,2021-11-08,1038,3,5.69,300,0.0,1074,45
16,30000000508,2021-05-22,1029,3,13.48,300,1.35,1964,21
34,30000000509,2021-05-02,1032,3,8.5,300,0.0,2192,18
28,30000000509,2021-03-28,1043,2,18.63,400,1.86,1246,13
67,30000000509,2021-07-27,1048,4,46.79,500,0.0,1495,30
11,30000000510,2021-12-28,1017,3,28.81,300,2.88,1820,52
61,30000000510,2021-03-28,1034,3,26.22,500,0.0,1362,13
65,30000000510,2021-08-28,1032,4,16.33,400,0.0,1446,35
77,30000000511,2021-01-29,1041,4,49.65,400,0.0,1438,5
100,30000000511,2021-11-21,1008,3,27.35,300,2.74,1350,47
3,30000000511,2021-06-21,1002,1,8.66,300,0.0,1844,25
50,30000000512,2021-03-08,1046,4,37.59,300,0.0,1338,10
33,30000000512,2021-09-25,1034,4,28.06,300,0.0,1789,39
78,30000000512,2021-08-09,1030,3,10.35,500,1.03,2091,32
15,30000000513,2021-01-07,1041,2,5.81,500,0.0,1993,1
6,30000000513,2021-07-11,1035,5,26.52,300,0.0,1500,28
35,30000000513,2021-01-09,1032,1,3.65,500,0.0,1219,2
8,30000000514,2021-11-04,1017,3,10.77,400,1.08,1816,44
86,30000000514,2021-10-17,1013,2,6.56,500,0.0,1170,42
62,30000000514,2021-05-03,1037,3,29.41,400,0.0,1322,18
7,30000000515,2021-04-10,1028,3,11.08,500,0.0,1951,15
44,30000000515,2021-09-12,1029,1,8.84,500,0.0,824,37
85,30000000515,2021-02-21,1037,4,18.53,400,0.0,889,8
40,30000000516,2021-12-18,1039,2,11.03,300,0.0,1311,51
95,30000000516,2021-05-02,1037,4,35.54,400,0.0,1159,18
26,30000000516,2021-03-16,1043,3,4.55,300,0.0,2010,11
72,30000000517,2021-04-05,1049,2,2.86,500,0.0,1758,14
83,30000000517,2021-10-04,1032,3,12.86,300,0.0,1955,40
3,30000000517,2021-06-28,1036,2,10.92,300,0.0,1800,26
10,30000000518,2021-10-22,1004,3,3.41,300,0.0,1376,43
45,30000000518,2021-05-17,1003,3,18.25,500,0.0,1103,20
98,30000000518,2021-01-29,1021,1,3.75,400,0.0,932,5
27,30000000519,2021-01-27,1023,2,16.6,400,1.66,1435,4
71,30000000519,2021-12-10,1017,3,7.99,400,0.0,2044,50
40,30000000519,2021-09-24,1003,1,3.08,500,0.0,1671,39
50,30000000520,2021-04-17,1050,5,21.83,300,0.0,1360,16
19,30000000520,2021-06-28,1032,3,15.94,300,0.0,1331,26
99,30000000520,2021-10-03,1017,2,12.18,500,1.22,986,40
31,30000000521,2021-07-03,1034,3,8.34,500,0.0,1563,27
47,30000000521,2021-06-24,1030,1,1.81,400,0.0,2009,25
91,30000000521,2021-04-18,1003,2,6.01,400,0.0,1189,16
3,30000000522,2021-12-19,1020,2,19.34,300,0.0,1361,51
96,30000000522,2021-04-04,1029,5,31.92,300,0.0,1724,14
80,30000000522,2021-03-31,1037,3,15.9,400,0.0,1194,13
62,30000000523,2021-08-31,1010,2,17.33,300,0.0,826,35
88,30000000523,2021-06-04,1013,2,5.09,500,0.0,1687,23
18,30000000523,2021-02-10,1003,3,6.14,300,0.0,2064,6
4,30000000524,2021-11-10,1008,2,6.88,300,0.69,1238,45
47,30000000524,2021-09-18,1044,2,2.84,300,0.28,1737,38
33,30000000524,2021-10-11,1014,4,33.36,500,0.0,1480,41
60,30000000525,2021-06-22,1017,2,29.74,400,2.97,1760,25
89,30000000525,2021-12-24,1008,2,19.7,400,1.97,2081,52
67,30000000525,2021-07-24,1001,2,11.88,400,1.19,1977,30
61,30000000526,2021-05-05,1021,4,7.21,500,0.0,1511,18
29,30000000526,2021-12-18,1042,2,27.89,500,0.0,1997,51
34,30000000526,2021-10-09,1047,3,26.61,300,0.0,1364,41
93,30000000527,2021-08-01,1009,3,27.56,500,0.0,1304,31
98,30000000527,2021-02-26,1047,2,10.41,300,0.0,1278,9
1,30000000527,2021-09-18,1047,3,17.61,500,0.0,1207,38
48,30000000528,2021-05-28,1027,2,15.1,500,0.0,878,22
83,30000000528,2021-08-27,1008,3,19.43,400,0.0,1793,35
61,30000000528,2021-07-02,1030,3,22.19,500,0.0,1502,27
32,30000000529,2021-01-06,1044,1,4.24,400,0.0,2026,1
69,30000000529,2021-07-25,1006,2,16.83,300,0.0,827,30
14,30000000529,2021-12-12,1028,2,29.35,400,0.0,1174,50
45,30000000530,2021-06-21,1036,3,4.1,300,0.0,1001,25
40,30000000530,2021-09-14,1024,2,12.3,300,0.0,1204,37
31,30000000530,2021-10-04,1011,3,35.13,500,3.51,1361,40
95,30000000531,2021-01-11,1003,3,24.69,300,0.0,1230,2
95,30000000531,2021-05-11,1002,4,13.32,500,0.0,1139,19
92,30000000531,2021-09-29,1022,3,23.23,400,2.32,1673,39
47,30000000532,2021-11-03,1011,1,4.89,400,0.0,916,44
10,30000000532,2021-04-24,1035,4,23.2,300,0.0,1065,17
75,30000000532,2021-11-29,1019,1,3.44,500,0.0,1602,48
80,30000000533,2021-02-27,1046,4,34.12,300,0.0,2182,9
11,30000000533,2021-04-11,1050,3,9.04,500,0.9,1401,15
88,30000000533,2021-10-29,1008,3,21.93,400,0.0,2060,44
34,30000000534,2021-11-16,1035,3,9.15,400,0.0,1048,46
62,30000000534,2021-04-26,1035,3,12.97,300,1.3,950,17
58,30000000534,2021-04-25,1042,4,7.11,500,0.71,1530,17
67,30000000535,2021-05-25,1007,4,17.65,400,0.0,1348,21
58,30000000535,2021-09-12,1017,4,11.79,400,0.0,1213,37
36,30000000535,2021-09-14,1032,2,9.67,500,0.0,1414,37
10,30000000536,2021-11-08,1035,3,25.19,400,0.0,1420,45
61,30000000536,2021-07-13,1006,3,10.12,400,1.01,1096,28
59,30000000536,2021-01-30,1007,4,25.02,300,0.0,1466,5
62,30000000537,2021-01-04,1021,3,17.12,400,0.0,915,1
99,30000000537,2021-07-20,1049,1,6.46,500,0.0,1878,29
82,30000000537,2021-08-14,1016,3,9.65,300,0.97,1515,33
22,30000000538,2021-07-24,1018,4,39.66,400,0.0,1378,30
54,30000000538,2021-02-25,1028,4,33.27,400,0.0,1373,8
94,30000000538,2021-04-02,1025,2,4.83,400,0.0,1670,14
19,30000000539,2021-03-20,1008,3,8.47,400,0.0,1921,12
28,30000000539,2021-07-16,1028,3,10.28,300,1.03,1650,29
72,30000000539,2021-09-04,1017,4,35.06,500,0.0,1023,36
12,30000000540,2021-03-30,1008,3,28.42,400,0.0,1372,13
75,30000000540,2021-07-03,1010,1,8.38,400,0.0,2125,27
70,30000000540,2021-01-16,1044,3,19.4,400,0.0,862,3
56,30000000541,2021-05-19,1035,3,43.82,400,0.0,1152,20
39,30000000541,2021-12-06,1048,3,22.44,400,0.0,1513,49
32,30000000541,2021-04-12,1025,1,7.4,400,0.0,1045,15
5,30000000542,2021-04-28,1021,2,18.63,300,1.86,1041,17
36,30000000542,2021-06-23,1049,1,9.64,400,0.0,2105,25
23,30000000542,2021-09-18,1050,1,8.77,400,0.0,1650,38
64,30000000543,2021-03-08,1016,2,2.19,400,0.0,1420,10
81,30000000543,2021-09-12,1032,4,7.67,300,0.0,1156,37
19,30000000543,2021-11-11,1017,3,25.47,300,2.55,1562,45
71,30000000544,2021-05-08,1013,4,13.42,400,0.0,1278,19
44,30000000544,2021-04-18,1040,1,2.24,300,0.0,1652,16
46,30000000544,2021-11-08,1029,2,8.5,500,0.0,1224,45
90,30000000545,2021-02-19,1041,4,26.0,300,2.6,1047,8
53,30000000545,2021-05-02,1020,4,28.25,500,0.0,1717,18
77,30000000545,2021-01-02,1017,4,51.99,300,0.0,1294,1
37,30000000546,2021-02-24,1007,2,17.82,500,0.0,1250,8
